"","County","Decade","Num","Name","Genus","Species","Subspecies","Regions","Location","GPS","Habitat","ColMethod","Date","Year","Decade30","Invasion","Museum","Source","Notes","Population","Area","Urban_pop","Density","Prop_urban","COUNTY_CD","OBJECTID","COUNTY_SEA","ODOT_DISTR","FIPS_COUNT","POP_2010","POP_2000","POP_1990","STATE_PLAN","ELEVATION_","ELEVATION1","LAT_NORTH_","LAT_SOUTH_","LONG_EAST_","LONG_WEST_","AREA_SQMI","AREA_ID","created_us","created_da","last_edite","last_edi_1","SHAPE_STAr","SHAPE_STLe","geometry"
"4735","Stark",2010,4274,"Brachiacantha ursina","Brachiacantha","ursina","","LEGP","10455 Justus Ave SW, Beach City, OH","40.662593; -81.579132","home garden","sticky trap","",2014,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  1041 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4736","Stark",2010,5095,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","12780 Barbara St SW, Massilon, Ohio","40.794134; -81.594874","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  515 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4737","Stark",2010,2285,"Coccinella septempunctata","Coccinella","septempunctata","","LEGP","Canton","","","","11-Sep-11",2011,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4738","Stark",2010,4225,"Brachiacantha ursina","Brachiacantha","ursina","","LEGP","7041 Navarre Rd. SW, Massilon, OH","40.750467; -81.488519","home garden","sticky trap","",2013,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  901 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4739","Stark",2010,5276,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","10455 Justus Ave.Sw PoBox 196, Beach City, Ohio","40.662328; -81.579164","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  500 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4740","Stark",2010,5266,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","1628 Alabama Ave. WW, N. Lawrence, Ohio","40.807686; -81.630653","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  326 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4741","Stark",2010,2473,"Hippodamia variegata","Hippodamia","variegata","","LEGP","Navarre","","","","23-Sep-10",2010,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4742","Stark",2010,5104,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","12780 Barbara St SW, Massilon, Ohio","40.794134; -81.594874","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  515 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4743","Stark",2010,2412,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Canton","","","","7-Sep-11",2011,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4744","Stark",2010,2361,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Navarre","","","","23-Sep-10",2010,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4745","Stark",2010,4242,"Brachiacantha ursina","Brachiacantha","ursina","","LEGP","8595 R. Woodland SW, Navarre, Ohio","40.708626; -81.536405","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  521 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4746","Stark",2010,4241,"Brachiacantha ursina","Brachiacantha","ursina","","LEGP","10455 Justus Ave.Sw PoBox 196, Beach City, Ohio","40.662328; -81.579164","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  499 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4747","Stark",2010,5105,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","12780 Barbara St SW, Massilon, Ohio","40.794134; -81.594874","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  515 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4748","Stark",2010,2408,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Canton","","","","11-Sep-11",2011,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4749","Stark",2010,4957,"Propylea quatuordecimpunctata","Propylea","quatuordecimpunctata","","LEGP","7375 Akron Ave. NW, Canal Fulton, OH","40.888897; -81.546983","home garden","sticky trap","",2013,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  897 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4750","Stark",2010,4375,"Coleomegilla maculata","Coleomegilla","maculata","","LEGP","7375 Akron Ave NW, Canal Fulton, OH","40.889147; -81.547048","home garden","sticky trap","",2014,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  1003 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4751","Stark",2010,5184,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","12780 Barbara St SW, Massilon, Ohio","40.794134; -81.594874","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  516 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4752","Stark",2010,5185,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","12780 Barbara St SW, Massilon, Ohio","40.794134; -81.594874","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  516 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4753","Stark",2010,5278,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","10455 Justus Ave.Sw PoBox 196, Beach City, Ohio","40.662328; -81.579164","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  500 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4754","Stark",2010,2415,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Canton","","","","10-Aug-12",2012,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4755","Stark",2010,4489,"Harmonia axyridis","Harmonia","axyridis","","LEGP","5428 Horn Ave, Louisville, Ohio","40.851265; -81.269008","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  511 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4756","Stark",2010,5101,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","12780 Barbara St SW, Massilon, Ohio","40.794134; -81.594874","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  515 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4757","Stark",2010,5085,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","12780 Barbara St SW, Massilon, Ohio","40.794134; -81.594874","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  515 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4758","Stark",2010,5187,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","12780 Barbara St SW, Massilon, Ohio","40.794134; -81.594874","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  516 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4759","Stark",2010,5090,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","12780 Barbara St SW, Massilon, Ohio","40.794134; -81.594874","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  515 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4760","Stark",2010,2321,"Cycloneda munda","Cycloneda","munda","","LEGP","Canton","","","","11-Sep-11",2011,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4761","Stark",2010,5264,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","1628 Alabama Ave. WW, N. Lawrence, Ohio","40.807686; -81.630653","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  326 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4762","Stark",2010,5180,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","12780 Barbara St SW, Massilon, Ohio","40.794134; -81.594874","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  516 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4763","Stark",2010,4956,"Propylea quatuordecimpunctata","Propylea","quatuordecimpunctata","","LEGP","7375 Akron Ave. NW, Canal Fulton, OH","40.888897; -81.546983","home garden","sticky trap","",2013,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  897 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4764","Stark",2010,2367,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Navarre","","","","23-Sep-10",2010,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4765","Stark",2010,2365,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Navarre","","","","23-Sep-10",2010,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4766","Stark",2010,5102,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","12780 Barbara St SW, Massilon, Ohio","40.794134; -81.594874","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  515 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4767","Stark",2010,2480,"Propylea quatuordecimpunctata","Propylea","quatuordecimpunctata","","LEGP","Canton","","","","13-Jun-12",2012,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4768","Stark",2010,5267,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","1628 Alabama Ave. WW, N. Lawrence, Ohio","40.807686; -81.630653","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  326 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4769","Stark",2010,4901,"Propylea quatuordecimpunctata","Propylea","quatuordecimpunctata","","LEGP","8595 R. Woodland SW, Navarre, Ohio","40.708626; -81.536405","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  521 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4770","Stark",2010,2364,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Navarre","","","","23-Sep-10",2010,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4771","Stark",2010,2368,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Navarre","","","","23-Sep-10",2010,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4772","Stark",2010,5277,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","10455 Justus Ave.Sw PoBox 196, Beach City, Ohio","40.662328; -81.579164","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  500 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4773","Stark",2010,5091,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","12780 Barbara St SW, Massilon, Ohio","40.794134; -81.594874","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  515 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4774","Stark",2010,4308,"Chilocorus stigma","Chilocorus","stigma","","LEGP","1355 Washington St, Canton, Ohio","40.837226; -81.38974","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  615 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4775","Stark",2010,4629,"Harmonia axyridis","Harmonia","axyridis","","LEGP","10455 Justus Ave.Sw PoBox 196, Beach City, Ohio","40.662328; -81.579164","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  500 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4776","Stark",2010,4374,"Coleomegilla maculata","Coleomegilla","maculata","","LEGP","7375 Akron Ave NW, Canal Fulton, OH","40.889147; -81.547048","home garden","sticky trap","",2014,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  1003 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4777","Stark",2010,5263,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","1628 Alabama Ave. WW, N. Lawrence, Ohio","40.807686; -81.630653","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  326 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4778","Stark",2010,2360,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Navarre","","","","23-Sep-10",2010,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4779","Stark",2010,5265,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","1628 Alabama Ave. WW, N. Lawrence, Ohio","40.807686; -81.630653","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  326 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4780","Stark",2010,5099,"Psyllobora vigintimaculata","Psyllobora","vigintimaculata","","LEGP","12780 Barbara St SW, Massilon, Ohio","40.794134; -81.594874","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  515 ",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4781","Stark",2010,2411,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Canton","","","","11-Sep-11",2011,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4782","Stark",2010,2366,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Navarre","","","","23-Sep-10",2010,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4783","Stark",2010,4895,"Propylea quatuordecimpunctata","Propylea","quatuordecimpunctata","","LEGP","Stark County Phenology Garden, Massilon, Ohio","40.772447; -81.484679","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  391 garden diff location",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4784","Stark",2010,2284,"Coccinella septempunctata","Coccinella","septempunctata","","LEGP","Canton","","","","11-Sep-11",2011,"2010-2018","4Pquat","LLP","Museum","",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
"4785","Stark",2010,4548,"Harmonia axyridis","Harmonia","axyridis","","LEGP","Stark County Phenology Garden, Massilon, Ohio","40.772447; -81.484679","home garden","sticky trap","",2010,"2010-2018","4Pquat","Buckeye Lady Beetle Blitz","BLBB","R#  391 garden diff location",375586,580.5324,NA,646.96819677937,NA,"STA",32,"CANTON",4,"39151",375586,378098,367585,"N",1350,900,40.99,40.634,-81.086,-81.65,580.23,15,"Esri_Anonymous",2015-08-11,"Esri_Anonymous",2015-08-11,2626039988.77,232167.054316,c(695720.860644145, 313028.570118221)
