Num,Name,Genus,Species,Subspecies,County,Regions,Landscape,Location,GPS,Habitat,ColMethod,Date,Year,Decade,Decade30,Invasion,Museum,Source,Notes
4374,Coleomegilla maculata,Coleomegilla,maculata,,Stark,LEGP,Rural,"7375 Akron Ave NW, Canal Fulton, OH",40.889147; -81.547048,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1003 
4375,Coleomegilla maculata,Coleomegilla,maculata,,Stark,LEGP,Rural,"7375 Akron Ave NW, Canal Fulton, OH",40.889147; -81.547048,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1003 
4394,Coleomegilla maculata,Coleomegilla,maculata,,Stark,LEGP,Rural,"5200 Aspenwood Cir. NW, North Canton, Ohio",40.874169; -81.444625,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  518 
4402,Coleomegilla maculata,Coleomegilla,maculata,,Stark,LEGP,Rural,"6916 Edison St. NE, Hartville, Ohio",40.951531; -81.233139,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  47 
4403,Cycloneda munda,Cycloneda,munda,,Stark,LEGP,Rural,"5078 Haut St SW, Navarre, Ohio",40.701297; -81.452219,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  18 
4414,Cycloneda munda,Cycloneda,munda,,Stark,LEGP,Rural,"6106 Nist Circle NW, Canal Fulton, Ohio",41.413075; -81.862528,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  42 
4445,Harmonia axyridis,Harmonia,axyridis,,Stark,LEGP,Rural,"4186 Daphne Circle NW, Massilon, Ohio",40.841989; -81.517531,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  59 
4448,Harmonia axyridis,Harmonia,axyridis,,Stark,LEGP,Rural,"Stark County Phenology Garden, Massilon, Ohio",40.781389; -81.502982,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  107 garden diff location
4450,Harmonia axyridis,Harmonia,axyridis,,Stark,LEGP,Rural,"14001 Stanwood St. SW, Navarre, Ohio",40.758142; -81.618483,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  155 
4466,Harmonia axyridis,Harmonia,axyridis,,Stark,LEGP,Rural,"5078 Haut St SW, Navarre, Ohio",40.701297; -81.452219,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  336 
4479,Harmonia axyridis,Harmonia,axyridis,,Stark,LEGP,Rural,"5575 Haut St. SW, Navarre, Ohio",40.705678; -81.461458,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  410 
4488,Harmonia axyridis,Harmonia,axyridis,,Stark,LEGP,Rural,"5464 Horn Ave, Louisville, Ohio",40.851825; -81.26898,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  502 
4489,Harmonia axyridis,Harmonia,axyridis,,Stark,LEGP,Rural,"5428 Horn Ave, Louisville, Ohio",40.851265; -81.269008,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  511 
4518,Harmonia axyridis,Harmonia,axyridis,,Stark,LEGP,Rural,"11929 Beech St, Alliance , OH",40.890911; -81.176772,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  937 garden diff location
4519,Harmonia axyridis,Harmonia,axyridis,,Stark,LEGP,Rural,"11929 Beech St, Alliance , OH",40.890911; -81.176772,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  938 garden diff location
4543,Harmonia axyridis,Harmonia,axyridis,,Stark,LEGP,Rural,"5078 Haut St SW, Navarre, Ohio",40.701297; -81.452219,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  335 
4548,Harmonia axyridis,Harmonia,axyridis,,Stark,LEGP,Rural,"Stark County Phenology Garden, Massilon, Ohio",40.772447; -81.484679,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  391 garden diff location
4562,Harmonia axyridis,Harmonia,axyridis,,Stark,LEGP,Rural,"1355 Washington St, Canton, Ohio",40.837226; -81.38974,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  615 
4629,Harmonia axyridis,Harmonia,axyridis,,Stark,LEGP,Rural,"10455 Justus Ave.Sw PoBox 196, Beach City, Ohio",40.662328; -81.579164,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  500 
4686,Hippodamia variegata,Hippodamia,variegata,,Stark,LEGP,Rural,"1628 Alabama Ave. WW, N. Lawrence, Ohio",40.807686; -81.630653,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  4 
4698,Hippodamia variegata,Hippodamia,variegata,,Stark,LEGP,Rural,"6106 Nist Circle NW, Canal Fulton, Ohio",41.413075; -81.862528,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  42 
4718,Hippodamia variegata,Hippodamia,variegata,,Stark,LEGP,Rural,"6916 Edison St. NE, Hartville, Ohio",40.951531; -81.233139,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  47 
4729,Hyperaspis�undulata,Hyperaspis,undulata,,Stark,LEGP,Rural,"6390 Erie Ave. NW, Canal Fulton, Ohio",40.875525; -81.578683,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  300 
4733,Hyperaspis�undulata,Hyperaspis,undulata,,Stark,LEGP,Rural,"4186 Daphne Circle NW, Massilon, Ohio",40.841989; -81.517531,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  60 
4734,Hyperaspis�undulata,Hyperaspis,undulata,,Stark,LEGP,Rural,"4186 Daphne Circle NW, Massilon, Ohio",40.841989; -81.517531,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  60 
4853,Hyperaspis�undulata,Hyperaspis,undulata,,Stark,LEGP,Rural,"5575 Haut St. SW, Navarre, Ohio",40.705678; -81.461458,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  130 
4854,Hyperaspis�undulata,Hyperaspis,undulata,,Stark,LEGP,Rural,"5575 Haut St. SW, Navarre, Ohio",40.705678; -81.461458,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  130 
4857,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"5078 Haut St SW, Navarre, Ohio",40.701297; -81.452219,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  17 
4860,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"Stark County Phenology Garden, Massilon, Ohio",40.781389; -81.502982,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  108 garden diff location
4875,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"8015 Rockville Rd. SW, Navarre, Ohio",40.68979; -81.508316,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  523 
4876,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"8015 Rockville Rd. SW, Navarre, Ohio",40.68979; -81.508316,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  524 
4878,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"7375 Akron Ave. NW, Canal Fulton, OH",40.888897; -81.546983,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  898 
4879,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"7041 Navarre Rd. SW, Massilon, OH",40.750467; -81.488519,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  902 
4883,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"11929 Beech St. NE, Alliance, OH",40.891129; -81.17682,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1079 garden diff location
4885,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"1379 Cheverton Rd., Louisville, Ohio",40.848961; -81.250939,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  19 
4891,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"6390 Erie Ave. NW, Canal Fulton, Ohio",40.875525; -81.578683,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  299 
4892,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"6390 Erie Ave. NW, Canal Fulton, Ohio",40.875525; -81.578683,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  299 
4893,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"5078 Haut St SW, Navarre, Ohio",40.701297; -81.452219,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  335 
4895,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"Stark County Phenology Garden, Massilon, Ohio",40.772447; -81.484679,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  391 garden diff location
4896,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"Stark County Phenology Garden, Massilon, Ohio",40.772447; -81.484679,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  392 garden diff location
4901,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"8595 R. Woodland SW, Navarre, Ohio",40.708626; -81.536405,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  521 
4919,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
4920,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
4921,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
4956,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"7375 Akron Ave. NW, Canal Fulton, OH",40.888897; -81.546983,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  897 
4957,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"7375 Akron Ave. NW, Canal Fulton, OH",40.888897; -81.546983,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  897 
4958,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"7375 Akron Ave. NW, Canal Fulton, OH",40.888897; -81.546983,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  897 
4959,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"7375 Akron Ave. NW, Canal Fulton, OH",40.888897; -81.546983,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  897 
4977,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"5575 Haut St. SW, Navarre, Ohio",40.705678; -81.461458,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  130 
4978,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Stark,LEGP,Rural,"6916 Edison St. NE, Hartville, Ohio",40.951531; -81.233139,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  47 
5037,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"1379 Cheverton Rd., Louisville, Ohio",40.848961; -81.250939,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  19 
5053,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"10455 Justus Ave.Sw PoBox 196, Beach City, Ohio",40.662328; -81.579164,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  499 
5083,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5084,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5085,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5086,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5087,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5088,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5089,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5090,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5091,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5092,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5093,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5094,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5095,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5096,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5097,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5098,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5099,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5100,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5101,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5102,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5103,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5104,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5105,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  515 
5176,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 
5177,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 
5178,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 
5179,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 
5180,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 
5181,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 
5182,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 
5183,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 
5184,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 
5185,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 
5186,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 
5187,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 
5188,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"12780 Barbara St SW, Massilon, Ohio",40.794134; -81.594874,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  516 
5263,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"1628 Alabama Ave. WW, N. Lawrence, Ohio",40.807686; -81.630653,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  326 
5264,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"1628 Alabama Ave. WW, N. Lawrence, Ohio",40.807686; -81.630653,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  326 
5265,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"1628 Alabama Ave. WW, N. Lawrence, Ohio",40.807686; -81.630653,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  326 
5266,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"1628 Alabama Ave. WW, N. Lawrence, Ohio",40.807686; -81.630653,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  326 
5267,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"1628 Alabama Ave. WW, N. Lawrence, Ohio",40.807686; -81.630653,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  326 
5276,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"10455 Justus Ave.Sw PoBox 196, Beach City, Ohio",40.662328; -81.579164,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  500 
5277,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"10455 Justus Ave.Sw PoBox 196, Beach City, Ohio",40.662328; -81.579164,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  500 
5278,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"10455 Justus Ave.Sw PoBox 196, Beach City, Ohio",40.662328; -81.579164,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  500 
5333,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"5200 Aspenwood Cir. NW, North Canton, Ohio",40.874169; -81.444625,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  518 
5334,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Stark,LEGP,Rural,"5200 Aspenwood Cir. NW, North Canton, Ohio",40.874169; -81.444625,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  518 
88,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,Cuyahoga Falls,,,,5-Oct-11,2011,2010,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,
90,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,Cuyahoga Falls,,,,5-Oct-11,2011,2010,2010-2018,4Pquat,Cleveland Museum of Natural History,Museum,
129,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Summit,LEGP,Urban,Twinsburg,,,,10-Jun-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
144,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Summit,LEGP,Urban,Northfield,,,,9-Apr-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
147,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Summit,LEGP,Urban,Twinsburg,,,,10-Jun-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
